DBR,usia,jeniskelamin,marital_status,duration_job,pekerjaan,pendidikan,status
0.257308829,38,pria,menikah,13,Wirausaha,Lainnya,1
0.247780833,31,wanita,menikah,8,Lainnya,Sarjana,1
0.232445447,32,pria,menikah,9,Karyawan Swasta,Pascasarjana,1
0.232368106,28,pria,menikah,8,PNS,Sarjana,0
0.245716641,39,pria,single,6,Lainnya,Sarjana,1
0.240698755,33,pria,menikah,9,Karyawan Swasta,Sarjana,0
0.264165306,34,pria,lainnya,7,Wirausaha,<= SMA,0
0.249890128,32,pria,menikah,9,Karyawan Swasta,<= SMA,0
0.219967482,41,wanita,menikah,5,Karyawan Swasta,Sarjana,1
0.215327759,46,pria,menikah,5,Lainnya,Sarjana,0
0.238343383,45,wanita,lainnya,7,Lainnya,Lainnya,1
0.199752717,32,pria,menikah,8,Karyawan Swasta,Sarjana,1
0.25003684,38,pria,single,13,Lainnya,Pascasarjana,1
0.209284259,30,wanita,menikah,10,Karyawan Swasta,Sarjana,1
0.214746298,27,pria,menikah,4,PNS,Sarjana,0
0.275356055,28,pria,single,12,Wirausaha,<= SMA,1
0.23497837,60,wanita,single,4,Karyawan Swasta,Sarjana,1
0.27865427,34,pria,lainnya,9,Wirausaha,Pascasarjana,0
0.208532878,44,pria,single,26,PNS,Sarjana,1
0.279235177,33,wanita,menikah,16,Wirausaha,Sarjana,1
0.24631472,33,wanita,menikah,11,Karyawan Swasta,Pascasarjana,1
0.240375719,31,pria,menikah,4,Karyawan Swasta,Sarjana,0
0.240139935,30,pria,menikah,13,PNS,Sarjana,1
0.228343687,28,wanita,single,10,Lainnya,<= SMA,1
0.242585966,37,pria,menikah,4,PNS,Pascasarjana,1
0.289519005,44,wanita,single,6,PNS,Sarjana,1
0.217016354,39,pria,single,10,PNS,<= SMA,1
0.242728787,37,wanita,menikah,10,Lainnya,Lainnya,1
0.192383888,32,pria,menikah,5,Karyawan Swasta,Sarjana,0
0.232977792,29,pria,menikah,9,Karyawan Swasta,Lainnya,0
0.266859043,29,pria,single,12,Karyawan Swasta,<= SMA,1
0.249550594,37,pria,menikah,11,Karyawan Swasta,Sarjana,1
0.217003781,32,pria,menikah,10,Karyawan Swasta,Lainnya,1
0.217862414,39,pria,lainnya,10,Lainnya,<= SMA,1
0.244847434,35,pria,single,9,Karyawan Swasta,Sarjana,1
0.183280879,31,pria,menikah,6,Lainnya,Sarjana,0
0.272768001,27,wanita,single,7,PNS,Sarjana,1
0.190376065,20,wanita,menikah,6,Wirausaha,Lainnya,1
0.230378849,24,pria,single,9,Karyawan Swasta,Sarjana,1
0.226500202,32,wanita,single,5,Wirausaha,<= SMA,1
0.239027214,33,wanita,single,9,Lainnya,Sarjana,1
0.229405744,52,pria,single,4,PNS,Sarjana,1
0.231600229,47,pria,menikah,16,Wirausaha,Sarjana,1
0.238348625,33,pria,menikah,8,Karyawan Swasta,<= SMA,0
0.22764681,31,wanita,menikah,9,Wirausaha,Sarjana,0
0.193224337,39,pria,lainnya,17,PNS,Sarjana,1
0.226199149,25,pria,single,16,Lainnya,<= SMA,1
0.23831029,36,pria,menikah,17,Wirausaha,<= SMA,1
0.218970107,32,pria,single,6,Lainnya,Lainnya,1
0.240746726,27,wanita,menikah,11,Wirausaha,Pascasarjana,0
0.205856949,31,pria,menikah,3,PNS,<= SMA,0
0.190797253,56,wanita,single,7,Lainnya,Pascasarjana,1
0.263620623,34,pria,single,3,Karyawan Swasta,Sarjana,1
0.240074856,35,wanita,menikah,9,Karyawan Swasta,<= SMA,1
0.245220169,35,wanita,menikah,5,PNS,Sarjana,1
0.236090506,36,wanita,single,8,Lainnya,<= SMA,1
0.282306562,31,wanita,lainnya,6,Wirausaha,Sarjana,0
0.282389989,45,wanita,menikah,13,Lainnya,Sarjana,1
0.244402431,32,pria,menikah,10,Karyawan Swasta,<= SMA,0
0.227489815,41,pria,menikah,14,Wirausaha,Lainnya,1
0.215077686,38,pria,menikah,20,Wirausaha,Sarjana,1
0.221444553,34,pria,single,9,PNS,Sarjana,1
0.236937753,36,pria,menikah,19,PNS,Sarjana,1
0.227143431,37,pria,single,4,Wirausaha,Pascasarjana,1
0.177994315,45,pria,menikah,10,Lainnya,<= SMA,1
0.233623037,43,pria,menikah,15,Lainnya,Sarjana,1
0.250442591,33,pria,menikah,12,PNS,<= SMA,0
0.219289296,30,wanita,menikah,13,Wirausaha,Lainnya,1
0.209182625,36,pria,menikah,7,PNS,Sarjana,1
0.250751898,33,wanita,single,10,PNS,Sarjana,1
0.241740849,34,wanita,lainnya,12,Lainnya,Sarjana,1
0.227682842,25,wanita,menikah,10,Wirausaha,Sarjana,1
0.177687798,29,pria,single,8,Karyawan Swasta,Pascasarjana,1
0.2116297,33,pria,single,17,Lainnya,Pascasarjana,1
0.230747947,38,pria,menikah,3,PNS,<= SMA,1
0.242682514,31,pria,single,12,Karyawan Swasta,Sarjana,1
0.210175092,40,pria,menikah,6,Lainnya,Sarjana,1
0.24289207,38,pria,menikah,17,PNS,Pascasarjana,1
0.229938887,27,wanita,single,9,Karyawan Swasta,Sarjana,1
0.216246811,23,wanita,single,14,Lainnya,Sarjana,1
0.186765726,35,wanita,single,0,PNS,<= SMA,1
0.278783771,35,pria,menikah,11,Wirausaha,Sarjana,1
0.245744821,40,pria,menikah,10,Lainnya,Sarjana,1
0.225297131,35,pria,menikah,12,Karyawan Swasta,Sarjana,1
0.218799067,27,wanita,lainnya,12,Wirausaha,Sarjana,1
0.260042178,45,pria,menikah,5,Wirausaha,Sarjana,0
0.26755016,43,pria,single,10,Karyawan Swasta,Lainnya,1
0.188242536,35,pria,single,6,Karyawan Swasta,Sarjana,1
0.217911054,30,wanita,menikah,5,Lainnya,Pascasarjana,0
0.218348455,51,wanita,menikah,12,PNS,Pascasarjana,1
0.235495665,30,wanita,lainnya,9,Karyawan Swasta,<= SMA,0
0.242519984,42,wanita,menikah,8,Lainnya,<= SMA,1
0.249389748,31,wanita,menikah,5,PNS,Lainnya,0
0.176287563,36,pria,menikah,7,Karyawan Swasta,Lainnya,1
0.204440218,40,wanita,single,14,Lainnya,Lainnya,1
0.240541464,40,pria,lainnya,12,PNS,<= SMA,1
0.250819416,30,wanita,menikah,12,Wirausaha,<= SMA,0
0.203914832,33,wanita,lainnya,4,Karyawan Swasta,Sarjana,0
0.276491033,43,wanita,menikah,12,Karyawan Swasta,Sarjana,1
0.241760107,21,wanita,menikah,22,Lainnya,Sarjana,1
0.241067742,36,wanita,single,6,Karyawan Swasta,Sarjana,1
0.242678926,38,pria,menikah,8,Lainnya,<= SMA,1
0.2531497,33,wanita,single,4,PNS,Sarjana,1
0.197334239,48,pria,single,7,PNS,Sarjana,1
0.287927269,33,wanita,single,14,Wirausaha,<= SMA,1
0.220150912,42,pria,lainnya,11,Karyawan Swasta,Lainnya,1
0.23354014,26,pria,single,7,PNS,<= SMA,0
0.219786959,36,pria,single,11,Karyawan Swasta,Pascasarjana,1
0.209517803,28,wanita,lainnya,14,Wirausaha,Sarjana,1
0.230122207,30,pria,menikah,8,Wirausaha,Sarjana,1
0.273760822,29,pria,lainnya,8,Wirausaha,Sarjana,0
0.268986056,40,pria,single,5,Karyawan Swasta,Sarjana,1
0.245054728,28,pria,single,8,Karyawan Swasta,Sarjana,1
0.187896796,33,pria,single,13,Karyawan Swasta,<= SMA,1
0.173003746,26,pria,menikah,24,PNS,Sarjana,1
0.231071277,25,pria,menikah,13,PNS,Pascasarjana,1
0.19220444,26,wanita,menikah,6,PNS,Sarjana,0
0.246911508,42,wanita,menikah,11,Wirausaha,<= SMA,1
0.223056924,38,pria,menikah,7,Karyawan Swasta,Sarjana,1
0.231243582,28,wanita,menikah,17,Lainnya,<= SMA,1
0.217767612,37,pria,menikah,4,Karyawan Swasta,Sarjana,1
0.239320702,34,pria,menikah,12,Karyawan Swasta,Sarjana,1
0.18713623,43,pria,menikah,12,Karyawan Swasta,<= SMA,1
0.215420801,39,pria,menikah,9,Lainnya,Pascasarjana,1
0.197528066,25,pria,menikah,6,Karyawan Swasta,Lainnya,1
0.191155416,35,wanita,menikah,5,PNS,Sarjana,1
0.228052373,35,wanita,menikah,7,Karyawan Swasta,<= SMA,0
0.250767318,39,wanita,single,12,Karyawan Swasta,Sarjana,1
0.207391465,30,wanita,single,5,PNS,Sarjana,1
0.237985691,34,wanita,single,17,Wirausaha,Sarjana,1
0.221329209,24,pria,single,10,Karyawan Swasta,<= SMA,1
0.24118837,29,pria,single,12,Wirausaha,<= SMA,0
0.199023189,30,pria,single,6,Wirausaha,Lainnya,1
0.224205728,47,pria,menikah,3,PNS,Sarjana,0
0.220513777,29,pria,menikah,11,Wirausaha,<= SMA,0
0.288867568,36,wanita,menikah,7,Wirausaha,Sarjana,1
0.243584746,41,pria,menikah,8,Wirausaha,Pascasarjana,1
0.251034692,51,pria,single,12,Karyawan Swasta,Sarjana,1
0.243040835,38,wanita,menikah,14,Wirausaha,<= SMA,1
0.255386445,28,pria,lainnya,5,PNS,Sarjana,0
0.242811868,25,pria,menikah,15,Karyawan Swasta,Lainnya,1
0.25334985,36,pria,lainnya,15,Wirausaha,<= SMA,1
0.251612214,29,pria,menikah,13,Lainnya,Sarjana,1
0.248420776,44,pria,menikah,17,Wirausaha,<= SMA,1
0.198463025,36,wanita,menikah,11,Wirausaha,<= SMA,1
0.187472221,32,wanita,lainnya,8,Karyawan Swasta,<= SMA,0
0.236565183,40,pria,single,8,Karyawan Swasta,Lainnya,1
0.223825307,37,wanita,menikah,18,Lainnya,<= SMA,1
0.254427327,27,wanita,menikah,18,Karyawan Swasta,<= SMA,0
0.260541439,38,pria,menikah,22,Wirausaha,Sarjana,1
0.290979354,42,pria,menikah,15,Wirausaha,Sarjana,1
0.262914318,36,wanita,menikah,12,Wirausaha,Sarjana,1
0.190915919,34,pria,single,13,Wirausaha,Lainnya,1
0.214675366,42,pria,menikah,6,Wirausaha,Pascasarjana,1
0.286253223,41,pria,lainnya,6,Karyawan Swasta,<= SMA,1
0.23162503,39,wanita,menikah,8,Lainnya,<= SMA,0
0.239238717,32,wanita,menikah,7,Wirausaha,Pascasarjana,1
0.270857922,36,wanita,menikah,9,PNS,Pascasarjana,1
0.223786081,26,wanita,single,13,PNS,Sarjana,1
0.250264962,37,wanita,menikah,6,Wirausaha,<= SMA,0
0.234398594,42,wanita,menikah,5,Wirausaha,Sarjana,1
0.183330968,39,wanita,menikah,13,PNS,Sarjana,1
0.217286888,35,pria,menikah,6,PNS,Sarjana,1
0.233851525,39,pria,menikah,12,PNS,Pascasarjana,1
0.143753656,37,wanita,lainnya,18,Karyawan Swasta,Sarjana,1
0.199736263,33,pria,menikah,9,Wirausaha,Sarjana,1
0.269751975,33,pria,single,10,Wirausaha,<= SMA,1
0.233317371,30,wanita,menikah,11,Wirausaha,<= SMA,0
0.187301161,23,wanita,single,3,Lainnya,Sarjana,1
0.22607116,26,wanita,single,6,PNS,Sarjana,1
0.227374765,35,wanita,menikah,13,Lainnya,<= SMA,1
0.252791533,31,wanita,menikah,5,Lainnya,Lainnya,0
0.196000925,32,pria,menikah,6,Karyawan Swasta,Sarjana,1
0.213725556,49,pria,menikah,10,PNS,Pascasarjana,1
0.175415759,29,pria,menikah,15,Karyawan Swasta,Sarjana,1
0.214521361,29,wanita,menikah,13,Lainnya,Sarjana,1
0.268133479,36,pria,menikah,14,PNS,Pascasarjana,1
0.212052826,26,pria,single,7,PNS,Sarjana,1
0.257127021,27,wanita,menikah,14,Wirausaha,Sarjana,0
0.198398715,34,wanita,menikah,9,Karyawan Swasta,Sarjana,1
0.235136892,37,wanita,menikah,5,Wirausaha,<= SMA,0
0.256381212,31,pria,menikah,12,PNS,Lainnya,0
0.25369951,46,pria,lainnya,9,Lainnya,Sarjana,0
0.209589468,36,wanita,menikah,14,Karyawan Swasta,<= SMA,1
0.20105178,33,pria,single,20,Karyawan Swasta,Sarjana,1
0.222510146,30,pria,menikah,10,Wirausaha,Pascasarjana,1
0.219485531,39,wanita,menikah,9,Karyawan Swasta,Sarjana,1
0.241430659,38,pria,menikah,6,PNS,Sarjana,1
0.227611213,32,pria,menikah,10,Karyawan Swasta,Lainnya,1
0.247465184,33,wanita,menikah,6,Karyawan Swasta,Sarjana,1
0.229699173,28,pria,single,6,Lainnya,Sarjana,1
0.21237056,38,wanita,lainnya,10,Wirausaha,<= SMA,1
0.198801507,29,pria,single,6,Wirausaha,Sarjana,1
0.248970819,38,wanita,menikah,6,PNS,Sarjana,1
0.239020944,26,pria,single,7,Lainnya,Lainnya,1
0.246105124,42,pria,menikah,6,Lainnya,Sarjana,1
0.260236692,41,pria,lainnya,21,Lainnya,<= SMA,1
0.240148994,40,pria,menikah,14,Wirausaha,Sarjana,1
0.297708181,39,wanita,menikah,17,Lainnya,<= SMA,1
0.228127459,44,wanita,menikah,19,Wirausaha,Sarjana,1
0.257647815,35,wanita,menikah,12,Wirausaha,Sarjana,1
0.229221365,28,wanita,menikah,7,Karyawan Swasta,Sarjana,0
0.180476059,32,wanita,menikah,8,Wirausaha,Pascasarjana,0
0.228584117,27,pria,menikah,7,Karyawan Swasta,<= SMA,0
0.228811719,30,wanita,single,10,PNS,<= SMA,1
0.21215125,33,wanita,menikah,9,Karyawan Swasta,Sarjana,0
0.166335705,24,pria,menikah,5,PNS,<= SMA,0
0.223997008,27,wanita,lainnya,7,Karyawan Swasta,Lainnya,0
0.191079118,30,wanita,menikah,21,Lainnya,Lainnya,1
0.257894144,44,wanita,menikah,6,Wirausaha,Pascasarjana,1
0.187289064,25,pria,single,18,Lainnya,Sarjana,1
0.269596273,34,wanita,single,9,Lainnya,Sarjana,1
0.242168378,35,pria,menikah,7,PNS,Pascasarjana,1
0.202027944,31,wanita,lainnya,16,Karyawan Swasta,<= SMA,0
0.231835887,31,pria,single,22,Wirausaha,Sarjana,1
0.283776194,37,pria,menikah,4,Wirausaha,Lainnya,1
0.243521895,35,pria,menikah,16,Karyawan Swasta,Sarjana,1
0.249301278,35,pria,single,4,Wirausaha,<= SMA,1
0.248173946,45,pria,menikah,9,Karyawan Swasta,Sarjana,1
0.263563187,40,wanita,single,6,Wirausaha,Sarjana,1
0.204906986,31,pria,single,7,Wirausaha,Sarjana,1
0.233717459,30,pria,single,13,Karyawan Swasta,Pascasarjana,1
0.228128914,42,wanita,menikah,7,Lainnya,Sarjana,1
0.241081476,31,pria,menikah,11,Karyawan Swasta,Sarjana,1
0.24641789,41,pria,single,11,PNS,Sarjana,1
0.259296421,37,pria,lainnya,5,Karyawan Swasta,<= SMA,0
0.278281326,36,pria,menikah,10,Karyawan Swasta,Pascasarjana,1
0.228094859,29,pria,menikah,11,Lainnya,<= SMA,0
0.212630332,35,wanita,menikah,4,Wirausaha,Sarjana,1
0.297939996,24,wanita,menikah,4,Karyawan Swasta,Sarjana,0
0.22116892,37,wanita,single,5,Lainnya,Lainnya,1
0.204068796,30,wanita,lainnya,7,Wirausaha,Pascasarjana,0
0.268459026,30,wanita,menikah,9,Karyawan Swasta,Lainnya,0
0.227690571,29,pria,single,7,Lainnya,Pascasarjana,0
0.182957505,48,pria,menikah,10,Lainnya,Sarjana,1
0.247989231,42,pria,menikah,7,Lainnya,Sarjana,1
0.26516174,34,pria,menikah,7,Karyawan Swasta,Sarjana,0
0.197631079,40,pria,single,8,Karyawan Swasta,Sarjana,1
0.227259102,43,wanita,menikah,7,Lainnya,<= SMA,1
0.23582282,40,pria,menikah,5,Karyawan Swasta,<= SMA,1
0.205567919,38,pria,single,8,Karyawan Swasta,<= SMA,1
0.204185649,40,pria,single,7,Lainnya,<= SMA,1
0.21567167,25,pria,menikah,14,Lainnya,Lainnya,1
0.247760711,40,pria,menikah,8,Wirausaha,Sarjana,1
0.21871463,37,pria,menikah,10,Lainnya,<= SMA,1
0.250288873,22,wanita,single,3,Wirausaha,Sarjana,0
0.284091152,24,pria,single,6,PNS,Sarjana,0
0.190316424,44,wanita,single,4,PNS,Pascasarjana,1
0.252500669,36,pria,menikah,5,Karyawan Swasta,Sarjana,1
0.216138438,34,wanita,menikah,7,Lainnya,Sarjana,0
0.215738766,32,pria,menikah,10,Wirausaha,Sarjana,1
0.22565726,46,wanita,menikah,11,Karyawan Swasta,Sarjana,1
0.208725205,29,pria,menikah,10,Karyawan Swasta,Sarjana,1
0.208717322,28,pria,single,5,PNS,Lainnya,1
0.212681949,36,pria,menikah,12,Karyawan Swasta,Pascasarjana,1
0.216374261,46,wanita,menikah,4,PNS,<= SMA,0
0.202818134,40,pria,menikah,2,Lainnya,<= SMA,0
0.262448814,28,pria,single,10,Karyawan Swasta,<= SMA,1
0.218973103,34,wanita,menikah,9,Karyawan Swasta,Sarjana,1
0.194945571,57,wanita,single,12,Karyawan Swasta,Pascasarjana,1
0.210164524,40,wanita,single,14,Karyawan Swasta,Sarjana,1
0.281479078,31,pria,single,8,Wirausaha,Sarjana,1
0.273878573,36,wanita,single,12,Karyawan Swasta,Sarjana,1
0.194376619,30,wanita,single,17,Wirausaha,Lainnya,1
0.249024103,28,wanita,menikah,24,Lainnya,Sarjana,1
0.28457261,30,wanita,menikah,10,Karyawan Swasta,Pascasarjana,0
0.256232916,24,pria,menikah,6,Wirausaha,Sarjana,0
0.181303811,40,pria,menikah,12,Lainnya,<= SMA,1
0.216304189,40,pria,menikah,7,Wirausaha,Lainnya,1
0.267626408,33,pria,menikah,12,Lainnya,Sarjana,1
0.194909223,34,pria,single,13,Karyawan Swasta,Sarjana,1
0.233220532,37,wanita,menikah,7,Lainnya,Lainnya,1
0.226207377,35,pria,single,14,PNS,<= SMA,1
0.203123498,24,pria,menikah,11,Karyawan Swasta,Lainnya,0
0.211687337,33,pria,menikah,11,Lainnya,<= SMA,0
0.23486804,33,wanita,single,17,Wirausaha,Pascasarjana,1
0.210233525,29,pria,menikah,12,Lainnya,<= SMA,0
0.262963583,45,wanita,menikah,14,Wirausaha,Pascasarjana,1
0.220408886,45,wanita,menikah,11,Wirausaha,<= SMA,0
0.224858661,35,wanita,menikah,12,PNS,Sarjana,1
0.179170602,31,pria,lainnya,2,Karyawan Swasta,<= SMA,0
0.189663863,32,wanita,lainnya,9,Wirausaha,Sarjana,0
0.248183636,39,pria,menikah,13,PNS,Sarjana,1
0.227116721,35,wanita,menikah,11,Lainnya,<= SMA,1
0.241154187,28,wanita,lainnya,13,Lainnya,Pascasarjana,0
0.295213156,30,wanita,menikah,11,Karyawan Swasta,<= SMA,0
0.247016193,28,wanita,menikah,12,Karyawan Swasta,Sarjana,1
0.214720949,32,wanita,single,9,Wirausaha,Sarjana,1
0.242915821,35,wanita,lainnya,11,PNS,Sarjana,1
0.251873769,32,wanita,menikah,6,Wirausaha,<= SMA,0
0.254037246,34,pria,menikah,9,PNS,Sarjana,0
0.198808096,30,wanita,menikah,8,PNS,Sarjana,0
0.21785203,32,wanita,menikah,11,Karyawan Swasta,Sarjana,1
0.260943827,25,pria,menikah,13,Lainnya,Lainnya,1
0.225981093,33,pria,lainnya,11,Karyawan Swasta,Lainnya,0
0.274467749,29,pria,menikah,6,PNS,<= SMA,0
0.290525678,42,wanita,single,9,Lainnya,Sarjana,1
0.176815258,46,pria,menikah,9,Karyawan Swasta,Sarjana,1
0.232040094,30,pria,single,12,Lainnya,<= SMA,1
0.195012344,31,pria,menikah,13,Karyawan Swasta,Sarjana,1
0.232305976,32,wanita,single,4,Lainnya,Pascasarjana,1
0.191413529,34,wanita,menikah,10,Wirausaha,Lainnya,1
0.239526368,38,wanita,menikah,3,Karyawan Swasta,Lainnya,1
0.201374033,39,pria,single,9,PNS,Sarjana,1
0.183955905,35,wanita,menikah,12,PNS,Lainnya,1
0.251349051,26,wanita,menikah,5,Karyawan Swasta,Pascasarjana,0
0.20403985,29,pria,lainnya,6,Karyawan Swasta,<= SMA,0
0.234067605,31,pria,single,6,Wirausaha,<= SMA,1
0.243437383,52,pria,menikah,14,Lainnya,<= SMA,1
0.18895188,38,pria,menikah,17,Wirausaha,<= SMA,1
0.235826368,30,pria,menikah,6,Wirausaha,<= SMA,0
0.207100107,37,wanita,lainnya,6,Wirausaha,Sarjana,1
0.26630375,31,pria,menikah,17,Wirausaha,<= SMA,0
0.249570139,37,pria,menikah,17,Wirausaha,Sarjana,1
0.25472527,34,pria,lainnya,8,Wirausaha,Lainnya,0
0.237495644,31,pria,lainnya,7,Karyawan Swasta,Sarjana,1
0.241862774,30,pria,menikah,18,Wirausaha,Sarjana,1
0.259754519,33,pria,lainnya,5,Wirausaha,<= SMA,0
0.185077982,25,pria,menikah,6,PNS,Pascasarjana,1
0.208572471,32,wanita,single,8,Lainnya,Sarjana,1
0.224639511,30,wanita,menikah,20,Karyawan Swasta,Lainnya,1
0.22565851,31,wanita,single,5,PNS,Lainnya,1
0.246646505,29,pria,menikah,8,Karyawan Swasta,Pascasarjana,0
0.244375705,34,pria,lainnya,8,Karyawan Swasta,Sarjana,1
0.215902366,43,wanita,menikah,8,Wirausaha,Sarjana,1
0.177098578,37,pria,menikah,10,Wirausaha,Pascasarjana,1
0.237782158,48,pria,menikah,9,Karyawan Swasta,<= SMA,0
0.206710508,36,wanita,menikah,11,Wirausaha,Sarjana,1
0.261152118,36,pria,menikah,4,Karyawan Swasta,<= SMA,0
0.285200783,28,pria,single,4,PNS,Lainnya,1
0.290804644,44,pria,single,11,Karyawan Swasta,Sarjana,1
0.249960183,33,pria,single,7,Lainnya,Sarjana,1
0.255333154,26,wanita,menikah,19,Wirausaha,Pascasarjana,1
0.203734365,36,wanita,lainnya,8,PNS,<= SMA,1
0.198136745,28,wanita,menikah,5,Lainnya,Sarjana,0
0.218476198,32,pria,menikah,7,Karyawan Swasta,Pascasarjana,0
0.257643377,40,wanita,menikah,14,Karyawan Swasta,Sarjana,1
0.273017905,32,pria,menikah,17,Wirausaha,Sarjana,1
0.214790459,38,pria,lainnya,13,Wirausaha,Lainnya,1
0.267435608,31,pria,lainnya,7,Lainnya,Sarjana,0
0.226844645,40,pria,single,12,Wirausaha,Sarjana,1
0.226696884,37,pria,menikah,8,Lainnya,Sarjana,1
0.189706155,35,pria,menikah,15,Wirausaha,Sarjana,1
0.244799974,32,pria,menikah,5,Karyawan Swasta,Sarjana,0
0.25727459,33,pria,menikah,10,Lainnya,Sarjana,1
0.258825614,28,wanita,menikah,10,Lainnya,Lainnya,1
0.207118793,34,wanita,menikah,10,PNS,Pascasarjana,1
0.199637903,46,pria,single,4,Lainnya,Sarjana,1
0.222354363,38,pria,menikah,5,Wirausaha,<= SMA,1
0.239014024,35,pria,lainnya,14,PNS,Pascasarjana,1
0.182186817,34,pria,menikah,3,Karyawan Swasta,Sarjana,1
0.26893446,47,pria,menikah,7,PNS,Sarjana,0
0.219802276,27,pria,single,8,Wirausaha,<= SMA,1
0.239364059,30,wanita,menikah,7,Wirausaha,Pascasarjana,0
0.209481621,38,wanita,single,7,Lainnya,Sarjana,1
0.242526453,30,pria,menikah,5,Karyawan Swasta,Sarjana,0
0.244413308,23,pria,menikah,10,Lainnya,<= SMA,0
0.207922946,38,pria,single,10,Karyawan Swasta,<= SMA,1
0.174346287,29,pria,menikah,6,Karyawan Swasta,Sarjana,0
0.234080488,41,pria,menikah,6,Wirausaha,Sarjana,1
0.275295875,41,wanita,lainnya,6,Lainnya,Sarjana,1
0.211259479,38,wanita,menikah,15,Karyawan Swasta,Sarjana,1
0.247635499,34,wanita,lainnya,19,Karyawan Swasta,<= SMA,0
0.24091947,41,wanita,menikah,10,Wirausaha,Pascasarjana,1
0.239265435,31,pria,menikah,5,Wirausaha,Pascasarjana,0
0.25199975,21,pria,menikah,8,Lainnya,Pascasarjana,0
0.251214311,26,pria,menikah,13,Karyawan Swasta,Sarjana,0
0.15441544,30,wanita,single,2,Wirausaha,Lainnya,1
0.217824426,27,wanita,menikah,2,Karyawan Swasta,Sarjana,0
0.272035845,37,pria,menikah,21,Lainnya,Pascasarjana,1
0.199219011,38,pria,menikah,11,Wirausaha,<= SMA,1
0.219855729,32,wanita,menikah,6,Wirausaha,Pascasarjana,0
0.228296743,32,pria,lainnya,8,Wirausaha,Sarjana,0
0.248201036,33,wanita,menikah,6,Karyawan Swasta,<= SMA,0
0.226949895,37,wanita,single,6,Lainnya,<= SMA,1
0.234501334,33,wanita,menikah,8,Lainnya,<= SMA,0
0.209290029,29,pria,menikah,13,Karyawan Swasta,<= SMA,0
0.249884954,29,pria,single,4,Wirausaha,Sarjana,1
0.192379077,40,pria,menikah,13,Wirausaha,Sarjana,1
0.211705865,42,pria,single,9,Karyawan Swasta,Sarjana,1
0.189200057,29,pria,menikah,15,PNS,Sarjana,1
0.209228255,44,pria,menikah,4,Lainnya,<= SMA,0
0.211879476,52,wanita,menikah,11,PNS,<= SMA,1
0.228598081,41,pria,menikah,16,Karyawan Swasta,Lainnya,1
0.233651495,33,pria,lainnya,6,Wirausaha,Pascasarjana,0
0.215313284,33,wanita,single,3,Lainnya,Sarjana,1
0.238864151,38,wanita,single,13,PNS,<= SMA,1
0.232913597,40,pria,menikah,19,Karyawan Swasta,<= SMA,1
0.171028713,38,pria,menikah,12,PNS,Sarjana,1
0.24693904,36,pria,menikah,8,Karyawan Swasta,Pascasarjana,1
0.196654403,31,wanita,menikah,9,Wirausaha,<= SMA,0
0.246968285,33,pria,menikah,9,Lainnya,Sarjana,0
0.212041669,33,pria,single,6,Karyawan Swasta,Sarjana,1
0.172991259,31,pria,menikah,23,Wirausaha,Pascasarjana,1
0.275073885,33,pria,single,11,Lainnya,Pascasarjana,1
0.276730857,40,wanita,menikah,6,Wirausaha,Sarjana,1
0.21849096,28,pria,single,21,PNS,Lainnya,1
0.238814739,43,wanita,menikah,10,Karyawan Swasta,Sarjana,1
0.218500214,27,pria,menikah,12,Wirausaha,Sarjana,1
0.287321375,37,pria,menikah,11,Lainnya,<= SMA,1
0.281313846,24,wanita,menikah,7,Wirausaha,<= SMA,0
0.253501196,33,pria,single,5,Karyawan Swasta,<= SMA,0
0.258839277,28,pria,single,15,Wirausaha,Sarjana,1
0.208349857,35,pria,menikah,2,Wirausaha,<= SMA,0
0.205508122,48,pria,menikah,6,Lainnya,Sarjana,0
0.258666848,35,wanita,menikah,6,Karyawan Swasta,<= SMA,0
0.255026907,32,pria,menikah,7,Karyawan Swasta,Pascasarjana,0
0.245157504,41,pria,menikah,10,PNS,Pascasarjana,1
0.181719498,28,pria,menikah,12,Karyawan Swasta,Pascasarjana,1
0.248470593,40,wanita,menikah,5,Wirausaha,<= SMA,1
0.260298961,30,pria,menikah,7,Wirausaha,Sarjana,0
0.280147713,56,wanita,menikah,5,Karyawan Swasta,<= SMA,0
0.19158979,34,pria,menikah,10,Wirausaha,Sarjana,1
0.240631583,29,pria,menikah,6,Wirausaha,Sarjana,0
0.19811782,38,wanita,menikah,14,Wirausaha,Sarjana,1
0.226762556,30,wanita,menikah,16,Lainnya,<= SMA,0
0.292767535,44,pria,menikah,16,Lainnya,<= SMA,1
0.181881101,29,wanita,menikah,9,Wirausaha,Sarjana,1
0.212537851,27,wanita,menikah,5,PNS,Lainnya,0
0.263524503,33,pria,menikah,9,Wirausaha,<= SMA,0
0.257038037,35,pria,single,9,Karyawan Swasta,Sarjana,1
0.179580356,39,pria,single,9,Karyawan Swasta,Sarjana,1
0.189907567,40,pria,menikah,6,Wirausaha,Lainnya,1
0.231975559,43,wanita,menikah,8,Wirausaha,Sarjana,1
